"Timestamp_PAR_HST","KM1513_shipboard_PAR_30s.mav_W_m2"
"2015-07-25T14:14:40-1000",198.967437466667
"2015-07-25T14:15:40-1000",190.297405566667
"2015-07-25T14:16:40-1000",183.2220041
"2015-07-25T14:17:40-1000",177.0686716
"2015-07-25T14:18:40-1000",176.277358066667
"2015-07-25T14:19:40-1000",181.702583133333
"2015-07-25T14:20:40-1000",186.540428733333
"2015-07-25T14:21:40-1000",193.124552033333
"2015-07-25T14:22:40-1000",201.2718999
"2015-07-25T14:23:40-1000",272.416739766667
"2015-07-25T14:24:40-1000",246.060742
"2015-07-25T14:25:40-1000",497.808931266667
"2015-07-25T14:26:40-1000",529.5000095
"2015-07-25T14:27:40-1000",530.3020736
"2015-07-25T14:28:40-1000",508.197963633333
"2015-07-25T14:29:40-1000",485.555996766667
"2015-07-25T14:30:40-1000",467.657996833333
"2015-07-25T14:31:40-1000",456.079608566667
"2015-07-25T14:32:40-1000",448.7441958
"2015-07-25T14:33:40-1000",445.383400366667
"2015-07-25T14:34:40-1000",446.7382004
"2015-07-25T14:35:40-1000",338.098812233333
"2015-07-25T14:36:40-1000",444.8668867
"2015-07-25T14:37:40-1000",437.948637833333
"2015-07-25T14:38:40-1000",433.872482033333
"2015-07-25T14:39:40-1000",431.095230466667
"2015-07-25T14:40:40-1000",429.145785966667
"2015-07-25T14:41:40-1000",428.9108634
"2015-07-25T14:42:40-1000",427.970259933333
"2015-07-25T14:43:40-1000",426.834273233333
"2015-07-25T14:44:40-1000",427.560552966667
"2015-07-25T14:45:40-1000",428.094664666667
"2015-07-25T14:46:40-1000",429.386371533333
"2015-07-25T14:47:40-1000",431.668576766667
"2015-07-25T14:48:40-1000",433.913758566667
"2015-07-25T14:49:40-1000",436.661578333333
"2015-07-25T14:50:40-1000",409.998686866667
"2015-07-25T14:51:40-1000",345.297355133333
"2015-07-25T14:52:40-1000",398.3859484
"2015-07-25T14:53:40-1000",399.2259047
"2015-07-25T14:54:40-1000",430.7470603
"2015-07-25T14:55:40-1000",428.446760466667
"2015-07-25T14:56:40-1000",426.083559166667
"2015-07-25T14:57:40-1000",421.9315518
"2015-07-25T14:58:40-1000",421.676741333333
"2015-07-25T14:59:40-1000",420.4572429
"2015-07-25T15:00:40-1000",419.509408033333
"2015-07-25T15:01:40-1000",418.890386
"2015-07-25T15:02:40-1000",418.129169433333
"2015-07-25T15:03:40-1000",417.2829072
"2015-07-25T15:04:40-1000",415.577612866667
"2015-07-25T15:05:40-1000",414.622885933333
"2015-07-25T15:06:40-1000",413.585301333333
"2015-07-25T15:07:40-1000",412.853640666667
"2015-07-25T15:08:40-1000",412.2334452
"2015-07-25T15:09:40-1000",411.705459066667
"2015-07-25T15:10:40-1000",411.258739933333
